,ID,Fuel Type Code,Access Code,Geocode Status,Latitude,Longitude,City,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Connector Types,EV Pricing,CNG Dispenser Num,LPG Nozzle Types
59879,202185,ELEC,public,GPS,41.87952,-70.90223,Middleborough,MA,,2.0,,J1772,,,
59880,202186,ELEC,public,GPS,41.879513,-70.90225,Middleborough,MA,,2.0,,J1772,,,
59921,202233,ELEC,public,GPS,42.657124,-70.61908,Rockport,MA,,2.0,,J1772,,,
59922,202234,ELEC,public,GPS,42.41534,-71.075195,Malden,MA,,2.0,,J1772,,,
59936,202249,ELEC,public,GPS,42.19903,-71.758077,Millbury,MA,,2.0,,J1772,,,
59955,202274,ELEC,public,GPS,44.694078,-73.485288,Plattsburgh,NY,,,4.0,CHADEMO J1772COMBO,,,
59959,202281,ELEC,public,GPS,42.542639,-70.8847828,Beverly,MA,,2.0,,J1772,FREE,,
59971,202294,ELEC,public,GPS,42.91832,-76.54498,Auburn,NY,,2.0,,J1772,,,
59994,202327,ELEC,public,GPS,40.616726,-74.455017,North Plainfield,NJ,,1.0,,J1772,,,
59997,202332,ELEC,public,GPS,41.44187,-74.367001,Middletown,NY,,2.0,,J1772,,,
59998,202333,ELEC,public,GPS,41.441894,-74.368223,Middletown,NY,,2.0,,J1772,,,
59999,202334,ELEC,public,GPS,41.441883,-74.366679,Middletown,NY,,2.0,,J1772,,,
60000,202335,ELEC,public,GPS,41.441925,-74.368095,Middletown,NY,,2.0,,J1772,,,
60001,202336,ELEC,public,GPS,41.441845,-74.366816,Middletown,NY,,2.0,,J1772,,,
60002,202337,ELEC,public,GPS,41.441889,-74.366503,Middletown,NY,,2.0,,J1772,,,
60003,202338,ELEC,public,GPS,42.604374,-71.56505,Groton,MA,,2.0,,J1772,,,
60004,202339,ELEC,public,GPS,42.600517,-71.56532,Groton,MA,,2.0,,J1772,,,
60061,202398,ELEC,public,GPS,41.0489409977994,-76.2750865140175,Berwick,PA,,2.0,,J1772,,,
60092,202451,ELEC,public,GPS,44.472342,-72.708088,Stowe,VT,,2.0,,J1772,,,
60095,202455,ELEC,public,GPS,40.315985,-75.940624,Reading,PA,,2.0,,J1772,,,
60100,202461,ELEC,public,GPS,42.44203,-71.45137,Maynard,MA,,2.0,,J1772,,,
60101,202462,ELEC,public,GPS,42.442049,-71.45137,Maynard,MA,,2.0,,J1772,,,
60102,202463,ELEC,public,GPS,42.430683,-71.461655,Maynard,MA,,2.0,,J1772,,,
60103,202464,ELEC,public,GPS,42.430565,-71.46139,Maynard,MA,,2.0,,J1772,,,
60104,202465,ELEC,public,GPS,42.43416,-71.4516,Maynard,MA,,2.0,,J1772,,,
60105,202466,ELEC,public,GPS,42.434093,-71.45156,Maynard,MA,,2.0,,J1772,,,
60116,202477,ELEC,public,GPS,41.651712,-75.29816,Honesdale,PA,,2.0,,J1772,,,
60117,202478,ELEC,public,GPS,42.5272,-71.34854,Carlisle,MA,,2.0,,J1772,,,
60118,202479,ELEC,public,GPS,42.527245,-71.348526,Carlisle,MA,,2.0,,J1772,,,
60119,202480,ELEC,public,GPS,42.527298,-71.34852,Carlisle,MA,,2.0,,J1772,,,
60124,202487,ELEC,public,GPS,42.87913,-73.19311,Bennington,VT,,3.0,,J1772,,,
60141,202512,ELEC,public,GPS,42.486317,-71.276776,Bedford,MA,,2.0,,J1772,Level 2: $0.03 per 30 seconds,,
60143,202516,ELEC,public,GPS,42.340501,-71.085746,Boston,MA,,2.0,,J1772,,,
60148,202528,ELEC,public,GPS,42.293,-71.41427,Framingham,MA,,2.0,,J1772,,,
60157,202537,ELEC,public,GPS,42.344165,-71.063625,Boston,MA,,2.0,,J1772,,,
60158,202538,ELEC,public,GPS,42.268555,-71.09261,Boston,MA,,2.0,,J1772,,,
60159,202539,ELEC,public,GPS,42.268604,-71.09259,Boston,MA,,2.0,,J1772,,,
60160,202540,ELEC,public,GPS,42.268627,-71.09254,Boston,MA,,2.0,,J1772,,,
60161,202543,ELEC,public,GPS,42.31827,-71.065254,Boston,MA,,2.0,,J1772,,,
60162,202544,ELEC,public,GPS,42.318317,-71.06523,Boston,MA,,2.0,,J1772,,,
60163,202545,ELEC,public,GPS,42.318356,-71.0652,Boston,MA,,2.0,,J1772,,,
60164,202546,ELEC,public,GPS,42.33148,-71.0836,Boston,MA,,2.0,,J1772,,,
60165,202547,ELEC,public,GPS,42.331394,-71.08368,Boston,MA,,2.0,,J1772,,,
60166,202548,ELEC,public,GPS,42.331455,-71.083626,Boston,MA,,2.0,,J1772,,,
60167,202549,ELEC,public,GPS,42.326504,-71.07601,Boston,MA,,2.0,,J1772,,,
60168,202550,ELEC,public,GPS,42.32654,-71.076065,Boston,MA,,2.0,,J1772,,,
60169,202551,ELEC,public,GPS,42.33636,-71.04636,Boston,MA,,2.0,,J1772,,,
60170,202552,ELEC,public,GPS,42.33639,-71.0464,Boston,MA,,2.0,,J1772,,,
60171,202553,ELEC,public,GPS,42.30236,-71.06047,Boston,MA,,2.0,,J1772,,,
60181,202563,ELEC,public,GPS,43.243606,-73.683496,Fort Edward,NY,,,4.0,CHADEMO J1772COMBO,,,
60182,202564,ELEC,public,GPS,41.414659,-75.670696,Scranton,PA,,,4.0,J1772COMBO,,,
60193,202622,ELEC,public,GPS,39.572,-75.0528,Malaga,NJ,,,8.0,TESLA,,,
60196,202625,ELEC,public,GPS,42.090329,-71.424835,Franklin,MA,,,12.0,TESLA,,,
60199,202628,ELEC,public,GPS,42.9277960051876,-78.8474379563916,Buffalo,NY,,2.0,,J1772,,,
60200,202629,ELEC,public,GPS,42.9280321982623,-78.8476085842819,Buffalo,NY,,2.0,,J1772,,,
60201,202630,ELEC,public,GPS,42.9290015390549,-78.8472037736526,Buffalo,NY,,4.0,,J1772,,,
60202,202631,ELEC,public,GPS,42.9289807297692,-78.8476599940249,Buffalo,NY,,2.0,,J1772,,,
60203,202632,ELEC,public,GPS,42.9288909013096,-78.8473703167538,Buffalo,NY,,4.0,,J1772,,,
60204,202633,ELEC,public,GPS,43.0333253594735,-78.9729599232197,Grand Island,NY,,2.0,,J1772,,,
60205,202634,ELEC,public,GPS,42.9321255549082,-78.7240039059881,Buffalo,NY,,4.0,,J1772,,,
60206,202635,ELEC,public,GPS,43.0110315536749,-78.1970598433938,Batavia,NY,,4.0,,J1772,,,
60208,202637,ELEC,public,GPS,44.3455291976643,-74.1434552758935,Saranac Lake,NY,,4.0,,J1772,,,
60209,202638,ELEC,public,GPS,40.1745361547155,-76.9835080450156,Mechanicsburg,PA,,4.0,,J1772,,,
60223,202654,ELEC,private,GPS,40.005165,-75.1532359,Philadelphia,PA,,2.0,,J1772,Level 2: $0.39 per kWh,,
60247,202680,ELEC,public,GPS,41.88093,-70.9038,Middleborough,MA,,2.0,,J1772,,,
60248,202681,ELEC,public,GPS,41.880522,-70.90301,Middleborough,MA,,2.0,,J1772,,,
60249,202682,ELEC,public,GPS,41.880844,-70.90362,Middleborough,MA,,2.0,,J1772,,,
60250,202683,ELEC,public,GPS,41.880886,-70.9037,Middleborough,MA,,2.0,,J1772,,,
60251,202684,ELEC,public,GPS,41.88091,-70.90373,Middleborough,MA,,2.0,,J1772,,,
60253,202687,ELEC,public,GPS,41.83451,-71.42224,Providence,RI,,,1.0,CHADEMO J1772COMBO,,,
60258,202696,ELEC,public,GPS,41.893288,-70.906525,Middleborough,MA,,2.0,,J1772,,,
60259,202697,ELEC,public,GPS,41.893265,-70.90647,Middleborough,MA,,2.0,,J1772,,,
60261,202699,ELEC,public,GPS,42.865694,-76.983601,Geneva,NY,,,2.0,CHADEMO J1772COMBO,,,
60266,202706,ELEC,public,GPS,40.7176775,-74.0363064,Jersey City,NJ,,2.0,,J1772,FREE,,
60275,202715,ELEC,public,GPS,41.879345,-70.902431,Middleborough,MA,,2.0,,J1772,,,
60277,202717,ELEC,public,GPS,42.291071,-71.38464,Natick,MA,,2.0,,J1772,,,
60278,202718,ELEC,public,GPS,42.291119,-71.38464,Natick,MA,,1.0,,J1772,,,
60288,202730,ELEC,public,GPS,42.518694,-71.134825,Woburn,MA,,2.0,,J1772,,,
60303,202749,ELEC,public,GPS,42.14199,-71.21862,Walpole,MA,,2.0,,J1772,,,
60305,202751,ELEC,public,GPS,41.780025,-70.542564,Bourne,MA,,2.0,,J1772,,,
60306,202752,ELEC,public,GPS,41.78,-70.54247,Bourne,MA,,2.0,,J1772,,,
60307,202753,ELEC,public,GPS,41.78,-70.54249,Bourne,MA,,2.0,,J1772,,,
60308,202754,ELEC,public,GPS,41.780495,-70.5423,Bourne,MA,,2.0,,J1772,,,
60309,202755,ELEC,public,GPS,41.063173,-73.537082,Stamford,CT,,2.0,,J1772,,,
60310,202756,ELEC,public,GPS,41.78004,-70.5426,Bourne,MA,,2.0,,J1772,,,
60311,202757,ELEC,public,GPS,42.144452,-71.77197,Sutton,MA,,2.0,,J1772,,,
60317,202766,ELEC,public,GPS,40.654476,-73.946741,Brooklyn,NY,,4.0,,J1772,,,
60324,202778,ELEC,public,GPS,40.616335,-74.455036,North Plainfield,NJ,,1.0,,J1772,,,
60344,202798,ELEC,public,GPS,42.344166,-71.06368,Boston,MA,,2.0,,J1772,,,
60347,202803,ELEC,public,GPS,42.964552,-78.688653,Williamsville,NY,,2.0,,J1772,,,
60348,202804,ELEC,public,GPS,42.964544,-78.688794,Williamsville,NY,,,1.0,CHADEMO J1772COMBO,,,
60349,202805,ELEC,public,GPS,42.964535,-78.688731,Williamsville,NY,,,1.0,CHADEMO J1772COMBO,,,
60350,202806,ELEC,public,GPS,42.964538,-78.688663,Williamsville,NY,,2.0,,J1772,,,
60357,202814,ELEC,public,GPS,39.810049,-77.222033,Gettysburg,PA,,,1.0,CHADEMO J1772COMBO,,,
60380,202858,ELEC,public,GPS,44.187741,-72.833781,Waitsfield,VT,,2.0,,J1772,,,
60381,202859,ELEC,public,GPS,44.187688,-72.833771,Waitsfield,VT,,2.0,,J1772,,,
60382,202860,ELEC,public,GPS,44.187712,-72.833739,Waitsfield,VT,,2.0,,J1772,,,
60383,202861,ELEC,public,GPS,44.187734,-72.833872,Waitsfield,VT,,2.0,,J1772,,,
60384,202862,ELEC,public,GPS,44.187787,-72.833842,Waitsfield,VT,,2.0,,J1772,,,
60385,202863,ELEC,public,GPS,44.187711,-72.833822,Waitsfield,VT,,2.0,,J1772,,,
60403,202886,ELEC,public,GPS,39.9127254,-76.7126278,York,PA,,4.0,,J1772,$5.00-$15.00/Hr Variable Parking Fee,,
60411,202895,ELEC,public,GPS,40.197595,-76.962414,Mechanicsburg,PA,,2.0,,J1772,,,
60419,202903,ELEC,public,GPS,40.914703,-74.204185,Totowa,NJ,,2.0,,J1772,,,
60420,202904,ELEC,public,GPS,40.914536,-74.20409,Totowa,NJ,,2.0,,J1772,,,
60421,202905,ELEC,public,GPS,41.362767,-72.117465,New London,CT,,,1.0,J1772COMBO,,,
60440,202930,ELEC,public,GPS,40.679727,-73.931347,Brooklyn,NY,,2.0,,J1772,,,
60441,202931,ELEC,public,GPS,40.716441,-73.960043,Brooklyn,NY,,4.0,,J1772,,,
60445,202937,ELEC,public,GPS,40.184643,-75.092018,Warminster,PA,,1.0,,J1772,Level 2: $0.49 per kWh,,
60454,202953,ELEC,public,GPS,41.74775,-74.06456,New Paltz,NY,,2.0,,J1772,,,
60455,202954,ELEC,public,GPS,41.747726,-74.064644,New Paltz,NY,,2.0,,J1772,,,
60456,202955,ELEC,public,GPS,41.747807,-74.064644,New Paltz,NY,,2.0,,J1772,,,
60465,202970,ELEC,public,GPS,39.746334,-74.994599,Sicklerville,NJ,,,4.0,CHADEMO J1772COMBO,,,
60479,202985,E85,public,200-9,39.823247,-76.996911,Hanover,PA,,,,,,,
60481,202987,BD,public,200-9,44.535854,-72.000411,Lyndonville,VT,,,,,,,
60488,202994,ELEC,public,GPS,39.480061,-74.516889,Galloway,NJ,,2.0,,J1772,,,
60489,202995,ELEC,public,GPS,39.480194,-74.516942,Galloway,NJ,,2.0,,J1772,,,
60490,202996,ELEC,public,GPS,39.551762,-74.628038,Egg Harbor City,NJ,,2.0,,J1772,,,
60491,202997,ELEC,public,GPS,40.236755,-74.719666,Hamilton Township,NJ,,2.0,,J1772,,,
60492,202998,ELEC,public,GPS,39.45577,-74.676354,Mays Landing,NJ,,2.0,,J1772,,,
60504,203017,ELEC,public,GPS,42.626186,-74.945045,Cooperstown,NY,,2.0,,J1772,,,
60505,203018,ELEC,public,GPS,42.626076,-74.94514,Cooperstown,NY,,2.0,,J1772,,,
60506,203019,ELEC,public,GPS,42.626144,-74.945076,Cooperstown,NY,,2.0,,J1772,,,
60507,203023,ELEC,public,GPS,40.748085,-73.616882,Carle Place,NY,,,4.0,CHADEMO J1772COMBO,,,
60512,203029,ELEC,public,GPS,42.182502,-72.637035,Holyoke,MA,,,1.0,CHADEMO J1772COMBO,,,
60529,203053,ELEC,public,GPS,41.0066536038422,-76.4350614115057,Bloomsburg,PA,,2.0,,J1772,,,
60530,203054,ELEC,public,GPS,40.3076925513598,-75.9545236184764,Reading,PA,,2.0,,J1772,,,
60531,203055,ELEC,public,GPS,40.2654243175547,-75.6540996668839,Pottstown,PA,,2.0,,J1772,,,
60534,203058,E85,public,200-9,42.72459,-73.843493,Colonie,NY,,,,,,,
60558,203086,ELEC,public,GPS,43.066135,-77.646545,Rochester,NY,,2.0,,J1772,,,
60560,203088,ELEC,public,GPS,42.18238,-72.637017,Holyoke,MA,,,1.0,CHADEMO J1772COMBO,,,
60575,203104,ELEC,public,200-9,43.894142,-73.313178,Shoreham,VT,,2.0,,J1772,Free,,
60595,203126,ELEC,public,GPS,40.454156,-79.983453,Pittsburgh,PA,,2.0,,J1772,,,
60600,203132,ELEC,public,GPS,43.089192,-73.777433,Saratoga Springs,NY,,2.0,,J1772,,,
60601,203133,ELEC,public,GPS,43.089261,-73.777312,Saratoga Springs,NY,,2.0,,J1772,,,
60602,203135,ELEC,public,GPS,42.144573,-71.772235,Sutton,MA,,2.0,,J1772,,,
60606,203140,ELEC,public,GPS,43.089337,-73.777234,Saratoga Springs,NY,,2.0,,J1772,,,
60611,203148,E85,public,GPS,40.73839103463865,-75.26340020629884,Easton,PA,,,,,,,
60618,203156,ELEC,public,GPS,43.095208,-77.575899,Rochester,NY,,4.0,,J1772,$0.20 per kWh,,
60619,203159,ELEC,public,GPS,44.4911559,-73.227118,Burlington,VT,,6.0,,J1772,$0.24 per kWh,,
60626,203261,ELEC,public,GPS,40.121985,-75.775702,Elverson,PA,,,8.0,TESLA,,,
60653,203290,ELEC,public,GPS,43.101796,-77.480894,East Rochester,NY,,2.0,,J1772,,,
60655,203293,ELEC,public,GPS,42.344165,-71.063679,Boston,MA,,2.0,,J1772,,,
60660,203299,ELEC,public,GPS,40.402442,-74.123529,Middletown,NJ,,,6.0,CHADEMO J1772COMBO,,,
60662,203302,ELEC,public,GPS,42.090365,-75.913547,Binghamton,NY,,,4.0,CHADEMO J1772COMBO,,,
60667,203308,E85,public,200-9,39.993386,-76.027876,Gap,PA,,,,,,,
60682,203323,ELEC,public,GPS,40.646431,-75.407521,Bethlehem,PA,,6.0,,J1772,Level 2: $0.49 per kWh,,
60705,203353,ELEC,public,GPS,39.99734,-75.08835,Philadelphia,PA,,,6.0,CHADEMO J1772COMBO,,,
60713,203362,ELEC,public,GPS,41.823294,-71.412744,Providence,RI,,2.0,,J1772,,,
60714,203363,ELEC,public,GPS,41.82333,-71.412655,Providence,RI,,2.0,,J1772,,,
60715,203364,ELEC,public,GPS,40.363715,-75.986584,Reading,PA,,2.0,,J1772,,,
60717,203366,ELEC,public,GPS,42.119045,-72.550976,Springfield,MA,,2.0,,J1772,,,
61113,204246,ELEC,public,GPS,42.345595,-71.031759,Boston,MA,,2.0,,J1772,,,
61114,204247,ELEC,public,GPS,42.345722,-71.03192,Boston,MA,,2.0,,J1772,,,
61115,204248,ELEC,public,GPS,42.345618,-71.031866,Boston,MA,,2.0,,J1772,,,
61116,204249,ELEC,public,GPS,42.345618,-71.031941,Boston,MA,,2.0,,J1772,,,
61117,204250,ELEC,public,GPS,42.345722,-71.031855,Boston,MA,,1.0,,J1772,,,
61118,204252,ELEC,public,GPS,42.345698,-71.031791,Boston,MA,,1.0,,J1772,,,
61121,204256,ELEC,public,GPS,41.488573,-75.607005,Blakely,PA,,1.0,,J1772,,,
61128,204265,ELEC,public,GPS,40.636798,-74.451783,Watchung,NJ,,1.0,,J1772,Free,,
61162,204301,ELEC,public,GPS,42.729559,-71.207346,Methuen,MA,,2.0,,J1772,,,
61164,204304,ELEC,public,GPS,40.85403,-74.41473,Parsippany-Troy Hills,NJ,,2.0,,J1772,,,
61165,204305,ELEC,public,GPS,40.8541,-74.414696,Parsippany-Troy Hills,NJ,,2.0,,J1772,,,
61175,204321,E85,public,200-9,40.581645,-75.708248,Kutztown,PA,,,,,,,
61180,204326,E85,public,200-8,41.3839,-75.709717,Taylor,PA,,,,,,,
61198,204384,ELEC,public,GPS,41.040137,-73.915998,Piermont,NY,,,1.0,CHADEMO J1772COMBO,,,
61211,204401,ELEC,public,GPS,42.291089,-71.384704,Natick,MA,,2.0,,J1772,,,
61213,204403,ELEC,public,GPS,42.47018,-72.614815,Whately,MA,,2.0,,J1772,,,
61216,204406,ELEC,public,GPS,42.34569,-71.031931,Boston,MA,,2.0,,J1772,,,
61218,204409,ELEC,public,GPS,42.729595,-71.207049,Methuen,MA,,2.0,,J1772,,,
61251,204449,ELEC,public,GPS,40.762493,-74.21597,East Orange,NJ,,2.0,,J1772,,,
61279,204480,ELEC,public,GPS,39.889166,-76.592345,Red Lion,PA,,4.0,,J1772,FREE,,
61295,204500,ELEC,public,GPS,43.113663,-75.285065,Yorkville,NY,,1.0,,J1772,,,
61296,204501,ELEC,public,GPS,43.113758,-75.28496,Yorkville,NY,,1.0,,J1772,,,
61316,204528,ELEC,public,GPS,42.344113,-71.063566,Boston,MA,,2.0,,J1772,,,
61317,204529,ELEC,public,GPS,42.336292,-71.20875,Newton,MA,,2.0,,J1772,,,
61318,204530,ELEC,public,GPS,42.33632,-71.20871,Newton,MA,,2.0,,J1772,,,
61319,204531,ELEC,public,GPS,42.336166,-71.208824,Newton,MA,,2.0,,J1772,,,
61320,204532,ELEC,public,GPS,42.336014,-71.20895,Newton,MA,,2.0,,J1772,,,
61321,204533,ELEC,public,GPS,42.345013,-71.211006,Newton,MA,,2.0,,J1772,,,
61322,204534,ELEC,public,GPS,42.34507,-71.211006,Newton,MA,,2.0,,J1772,,,
61323,204535,ELEC,public,GPS,42.34694,-71.20701,Newton,MA,,2.0,,J1772,,,
61324,204536,ELEC,public,GPS,42.347027,-71.20663,Newton,MA,,2.0,,J1772,,,
61326,204571,ELEC,public,GPS,42.291105,-71.384538,Natick,MA,,2.0,,J1772,,,
61335,204588,ELEC,public,GPS,40.1974181326589,-76.7590013433789,Middletown,PA,,4.0,,J1772,,,
61337,204590,ELEC,public,GPS,40.119529,-74.953824,Bensalem,PA,,16.0,,J1772,Level 2: $0.49 per kWh,,
61394,204651,ELEC,public,GPS,44.465091,-72.727515,Stowe,VT,,2.0,,J1772,,,
61395,204652,ELEC,public,GPS,43.712284,-74.107111,North River,NY,,2.0,,J1772,,,
61396,204653,ELEC,public,GPS,43.712299,-74.107122,North River,NY,,2.0,,J1772,,,
61405,204663,ELEC,public,GPS,40.085543,-76.345232,East Petersburg,PA,,,1.0,CHADEMO J1772COMBO,,,
61408,204666,ELEC,public,GPS,41.44181,-74.366616,Middletown,NY,,2.0,,J1772,,,
61409,204667,ELEC,public,GPS,41.441713,-74.366615,Middletown,NY,,2.0,,J1772,,,
61411,204669,ELEC,public,GPS,41.441876,-74.366663,Middletown,NY,,2.0,,J1772,,,
61412,204670,ELEC,public,GPS,41.441863,-74.366593,Middletown,NY,,2.0,,J1772,,,
61418,204681,ELEC,public,GPS,42.375023,-71.03759,Boston,MA,,2.0,,J1772,,,
61419,204682,ELEC,public,GPS,42.374985,-71.037636,Boston,MA,,2.0,,J1772,,,
61428,204691,ELEC,public,GPS,40.7443625,-73.93112013,Queens,NY,,4.0,,J1772,,,
61440,204705,ELEC,public,GPS,39.978145,-76.682342,East York,PA,,2.0,,J1772,,,
61441,204706,ELEC,public,GPS,42.715828,-73.81499,Colonie,NY,,2.0,,J1772,,,
61450,204717,ELEC,public,GPS,40.08815,-76.34629,East Petersburg,PA,,,1.0,CHADEMO J1772COMBO,,,
61467,204748,ELEC,public,GPS,40.087612,-76.346214,East Petersburg,PA,,,1.0,CHADEMO J1772COMBO,,,
61468,204749,ELEC,public,GPS,39.950265,-75.164877,Philadelphia,PA,,2.0,,J1772,,,
61470,204756,ELEC,public,GPS,43.609023,-72.975392,Rutland,VT,,1.0,,J1772,,,
61471,204757,ELEC,public,GPS,40.255157,-76.849803,Harrisburg,PA,,,1.0,CHADEMO J1772COMBO,,,
61472,204758,ELEC,public,GPS,40.255204,-76.850172,Harrisburg,PA,,,1.0,CHADEMO J1772COMBO,,,
61473,204759,ELEC,public,GPS,40.682659,-73.367178,Lindenhurst,NY,,2.0,,J1772,,,
61474,204760,ELEC,public,GPS,40.682617,-73.36706,Lindenhurst,NY,,2.0,,J1772,,,
61476,204762,ELEC,public,GPS,42.573067,-72.013068,Gardner,MA,,,1.0,J1772COMBO,,,
61484,204772,ELEC,public,GPS,44.467645,-73.182305,South Burlington,VT,,,1.0,CHADEMO J1772COMBO,,,
61486,204774,ELEC,public,GPS,42.939547,-73.874605,Ballston,NY,,2.0,,J1772,,,
61487,204775,ELEC,public,GPS,42.939473,-73.874559,Ballston,NY,,2.0,,J1772,,,
61493,204787,ELEC,public,GPS,41.228951,-73.223944,Trumbull,CT,,,4.0,CHADEMO J1772COMBO,,,
61520,204833,ELEC,public,GPS,40.6479363303276,-75.3378761957988,Bethlehem,PA,,2.0,,J1772,,,
61521,204834,ELEC,public,GPS,40.1108822044167,-74.9516226555603,Bensalem,PA,,2.0,,J1772,,,
61522,204835,ELEC,public,GPS,40.681829979449,-74.2068230922701,Elizabeth,NJ,,2.0,,J1772,,,
61523,204836,ELEC,public,GPS,40.8901128073205,-74.2600462308438,Wayne,NJ,,2.0,,J1772,,,
61524,204837,ELEC,public,GPS,40.8876499573064,-74.2593681517092,Wayne,NJ,,3.0,,J1772,,,
61525,204838,ELEC,public,GPS,40.8884857410339,-74.257844022003,Wayne,NJ,,3.0,,J1772,,,
61526,204839,ELEC,public,GPS,41.1820259398581,-73.2541413094873,Fairfield,CT,,2.0,,J1772,,,
61527,204840,ELEC,public,GPS,42.3267927982852,-71.7909761538062,Worcester,MA,,2.0,,J1772,,,
61528,204841,ELEC,public,GPS,42.0673669809008,-70.8117760285802,Pembroke,MA,,2.0,,J1772,,,
61590,204912,ELEC,public,GPS,40.321564,-75.06087,furlong,PA,,2.0,,J1772,,,
61596,204918,ELEC,public,GPS,43.15458,-77.604714,Rochester,NY,,2.0,,J1772,,,
61598,204920,ELEC,public,GPS,43.155268,-77.605377,Rochester,NY,,2.0,,J1772,,,
61599,204921,ELEC,public,GPS,43.155291,-77.605527,Rochester,NY,,2.0,,J1772,,,
61607,204929,ELEC,public,GPS,43.154533,-77.604714,Rochester,NY,,2.0,,J1772,,,
61608,204930,ELEC,public,GPS,42.959305,-77.13562,Clifton Springs,NY,,2.0,,J1772,,,
61618,204944,ELEC,public,GPS,41.57278,-71.656906,Exeter,RI,,,1.0,J1772COMBO,,,
61619,204945,ELEC,public,GPS,44.467648,-73.182271,South Burlington,VT,,,1.0,CHADEMO J1772COMBO,,,
61631,204966,ELEC,public,GPS,41.13868,-73.346634,Westport,CT,,1.0,,J1772,,,
61632,204967,ELEC,public,GPS,40.743437,-73.035711,Blue Point,NY,,2.0,,J1772,,,
61638,204973,ELEC,public,GPS,42.879495,-73.198209,Bennington,VT,,2.0,,J1772,,,
61661,205003,ELEC,public,GPS,40.255189,-76.850142,Harrisburg,PA,,1.0,,J1772,,,
61670,205012,ELEC,public,GPS,40.12056,-75.28359,Plymouth Meeting,PA,,2.0,,J1772,,,
61677,205023,ELEC,public,GPS,41.927264,-71.426208,Cumberland,RI,,2.0,,J1772,,,
61688,205039,ELEC,public,GPS,40.326563,-74.55482,Plainsboro,NJ,,2.0,,J1772,Level 2: $0.21 per kWh,,
61700,205055,ELEC,public,GPS,42.579796,-70.764281,Manchester-by-the-Sea,MA,,2.0,,J1772,,,
61709,205066,ELEC,public,GPS,40.970419,-73.889216,Yonkers,NY,,2.0,,J1772,,,
61724,205082,ELEC,public,GPS,40.757999,-75.946237,Tamaqua,PA,,2.0,,J1772,,,
61725,205083,ELEC,public,GPS,40.757999,-75.946226,Tamaqua,PA,,2.0,,J1772,,,
61731,205089,ELEC,public,GPS,39.918279,-75.185969,Philadelphia,PA,,,4.0,J1772COMBO,,,
61733,205091,ELEC,public,GPS,40.8678228603395,-74.0461123731033,South Hackensack,NJ,,2.0,,J1772,,,
61754,205124,ELEC,public,GPS,42.62613,-74.94508,Cooperstown,NY,,2.0,,J1772,,,
61757,205129,ELEC,public,GPS,42.47778,-72.60819,Deerfield,MA,,2.0,,J1772,,,
61761,205135,ELEC,public,GPS,42.623631,-71.267296,Tewksbury,MA,,,4.0,CHADEMO J1772COMBO,,,
61765,205151,ELEC,public,GPS,40.564621,-76.007412,Hamburg,PA,,,8.0,TESLA,,,
61773,205159,ELEC,public,GPS,42.6068734991068,-72.5740085326093,Greenfield,MA,,2.0,,J1772,,,
61774,205160,ELEC,public,GPS,42.0678426261343,-72.6744572654223,Feeding Hills,MA,,2.0,,J1772,,,
61790,205178,ELEC,public,GPS,42.136848,-72.618969,West Springfield,MA,,2.0,,J1772,Level 2: $0.03 per 30 seconds,,
61797,205187,ELEC,public,GPS,40.010261,-75.198204,Philadelphia,PA,,2.0,,J1772,,,
61800,205190,ELEC,public,GPS,41.71763,-71.12621,Fall River,MA,,2.0,,J1772,,,
61801,205191,ELEC,public,GPS,41.717957,-71.1267,Fall River,MA,,2.0,,J1772,,,
61802,205192,ELEC,public,GPS,41.71782,-71.12735,Fall River,MA,,2.0,,J1772,,,
61803,205193,ELEC,public,GPS,41.715626,-71.127014,Fall River,MA,,2.0,,J1772,,,
61808,205198,ELEC,public,GPS,41.303914,-72.923604,New Haven,CT,,2.0,,J1772,,,
61821,205211,ELEC,public,GPS,41.926806,-71.425964,Cumberland,RI,,2.0,,J1772,,,
61822,205215,ELEC,public,GPS,41.622077,-80.161282,Meadville,PA,,2.0,,J1772,,,
61828,205223,ELEC,public,GPS,42.294325,-71.191121,Newton,MA,,2.0,,J1772,,,
61829,205224,ELEC,public,GPS,42.294343,-71.191137,Newton,MA,,2.0,,J1772,,,
61830,205225,ELEC,public,GPS,42.294243,-71.19101,Newton,MA,,2.0,,J1772,,,
61831,205228,E85,public,200-9,41.951509,-73.99378,Kingston,NY,,,,,,,
61851,205255,ELEC,public,GPS,44.81967,-73.40078,Ingraham,NY,,2.0,,J1772,,,
61852,205256,ELEC,public,GPS,44.819614,-73.40118,INGRAHAM,NY,,2.0,,J1772,,,
61853,205257,ELEC,public,GPS,44.819695,-73.399925,West Chazy,NY,,2.0,,J1772,,,
61866,205276,ELEC,public,GPS,42.334259,-77.316913,Bath,NY,,,4.0,CHADEMO J1772COMBO,,,
61889,205313,ELEC,public,GPS,42.651048,-71.315372,Lowell,MA,,2.0,,J1772,,,
61890,205314,ELEC,public,GPS,42.651,-71.31542,Lowell,MA,,2.0,,J1772,,,
61891,205315,ELEC,public,GPS,42.650997,-71.31544,Lowell,MA,,2.0,,J1772,,,
61892,205316,ELEC,public,GPS,42.650875,-71.31555,Lowell,MA,,2.0,,J1772,,,
